t,z,V,Mach,gamma,q_conv,q_rad,q_emit,q_net,T_surface,thickness
45.78,28898.7,8213.56,27.8362,0.41796,1.6084e+07,4.22832e+06,7933.32,2.03044e+07,629.508,0.127211
45.8,28831.9,8201.03,27.7937,0.420922,1.6082e+07,4.24536e+06,8014.19,2.03193e+07,631.105,0.12711
45.82,28764.8,8200.84,27.793,0.420243,1.61529e+07,4.28315e+06,8095.81,2.04279e+07,632.711,0.127007
45.84,28698.1,8168.96,27.685,0.420626,1.60364e+07,4.26793e+06,8178.56,2.02962e+07,634.309,0.126906
45.86,28631.2,8162.33,27.6625,0.423286,1.60689e+07,4.29498e+06,8261.46,2.03556e+07,635.912,0.126804
45.88,28564.2,8152.37,27.6288,0.422195,1.60818e+07,4.31661e+06,8345.31,2.03901e+07,637.519,0.126702
45.9,28497.5,8120.9,27.5221,0.423835,1.59672e+07,4.30163e+06,8430,2.02604e+07,639.118,0.126601
45.92,28430.5,8118.46,27.5139,0.425594,1.60242e+07,4.33603e+06,8514.86,2.03517e+07,640.724,0.126499
45.94,28363.6,8095.96,27.4376,0.424743,1.59623e+07,4.33618e+06,8600.81,2.02899e+07,642.328,0.126398
45.96,28296.8,8071.17,27.3536,0.427405,1.58867e+07,4.33225e+06,8687.22,2.02103e+07,643.926,0.126297
45.98,28229.9,8066.1,27.3364,0.427844,1.59277e+07,4.36232e+06,8774.01,2.02813e+07,645.531,0.126196
46,28163.1,8033.78,27.2269,0.428223,1.58073e+07,4.34517e+06,8861.82,2.01436e+07,647.127,0.126095
46.02,28096.2,8019.32,27.1779,0.430881,1.57923e+07,4.35888e+06,8949.75,2.01422e+07,648.723,0.125994
46.04,28029.3,8002.34,27.1203,0.430481,1.57624e+07,4.3682e+06,9038.41,2.01215e+07,650.319,0.125894
46.06,27962.5,7970.49,27.0124,0.432548,1.56444e+07,4.35137e+06,9127.7,1.99866e+07,651.906,0.125794
46.08,27895.6,7960.44,26.9783,0.433947,1.5655e+07,4.37268e+06,9217.11,2.00184e+07,653.497,0.125694
46.1,27828.8,7929.39,26.8731,0.434237,1.55416e+07,4.35698e+06,9307.4,1.98892e+07,655.078,0.125594
46.12,27762,7907.88,26.8002,0.436945,1.54843e+07,4.35793e+06,9397.83,1.98328e+07,656.657,0.125495
46.14,27695.1,7888.55,26.7347,0.437137,1.54397e+07,4.36267e+06,9488.73,1.97929e+07,658.233,0.125396
46.16,27628.4,7855.17,26.6216,0.439175,1.53125e+07,4.34235e+06,9580.17,1.96453e+07,659.799,0.125298
46.18,27561.5,7839.36,26.568,0.440756,1.52882e+07,4.35307e+06,9671.66,1.96316e+07,661.365,0.1252
46.2,27494.7,7806.34,26.4561,0.441573,1.51632e+07,4.3331e+06,9763.81,1.94866e+07,662.921,0.125103
46.22,27427.9,7782.83,26.3764,0.44416,1.50937e+07,4.32987e+06,9855.99,1.94137e+07,664.472,0.125006
46.24,27361.1,7757.09,26.2891,0.444761,1.50112e+07,4.32255e+06,9948.56,1.93238e+07,666.017,0.124909
46.26,27294.3,7724.61,26.1791,0.447171,1.48895e+07,4.30303e+06,10041.4,1.91825e+07,667.552,0.124813
46.28,27227.5,7702.85,26.1053,0.448539,1.483e+07,4.30253e+06,10134.3,1.91224e+07,669.083,0.124718
46.3,27160.7,7667.45,25.9853,0.450213,1.46917e+07,4.27747e+06,10227.6,1.89589e+07,670.602,0.124623
46.32,27093.9,7643.28,25.9035,0.452439,1.46181e+07,4.27236e+06,10320.8,1.88802e+07,672.116,0.124529
46.34,27027.2,7610.26,25.7915,0.453661,1.44939e+07,4.25125e+06,10414.3,1.87347e+07,673.62,0.124435
46.36,26960.4,7580.67,25.6912,0.456245,1.43893e+07,4.23611e+06,10507.8,1.86149e+07,675.115,0.124342
46.38,26893.7,7550.98,25.5906,0.457562,1.42844e+07,4.22066e+06,10601.4,1.84944e+07,676.601,0.12425
46.4,26826.9,7516.98,25.4754,0.46003,1.41551e+07,4.19731e+06,10695.1,1.83417e+07,678.077,0.124158
46.42,26760.2,7488.67,25.3795,0.461768,1.40582e+07,4.18402e+06,10788.7,1.82314e+07,679.544,0.124067
46.44,26693.5,7452.81,25.2579,0.463957,1.39189e+07,4.15704e+06,10882.4,1.80651e+07,680.999,0.123977
46.46,26626.8,7423.66,25.1591,0.466128,1.38176e+07,4.14192e+06,10975.9,1.79485e+07,682.446,0.123887
46.48,26560.1,7387.87,25.0379,0.468123,1.36794e+07,4.1148e+06,11069.5,1.77831e+07,683.881,0.123798
46.5,26493.4,7356.77,24.9324,0.47058,1.35675e+07,4.09588e+06,11162.9,1.76523e+07,685.306,0.12371
46.52,26426.7,7321.77,24.8139,0.472542,1.34344e+07,4.06988e+06,11256.2,1.74931e+07,686.719,0.123622
46.54,26360,7288.7,24.7018,0.475128,1.33122e+07,4.04716e+06,11349.3,1.7348e+07,688.121,0.123536
46.56,26293.4,7254.37,24.5854,0.47718,1.31835e+07,4.02207e+06,11442.3,1.71941e+07,689.512,0.12345
46.58,26226.7,7219.86,24.4684,0.479801,1.30541e+07,3.9965e+06,11535.1,1.7039e+07,690.891,0.123365
46.6,26160.1,7185.79,24.353,0.481996,1.29275e+07,3.97161e+06,11627.7,1.68875e+07,692.259,0.12328
46.62,26093.5,7150.43,24.2331,0.48462,1.27942e+07,3.94428e+06,11720,1.67268e+07,693.615,0.123197
46.64,26026.9,7116.29,24.1175,0.486962,1.2668e+07,3.91899e+06,11812.1,1.65752e+07,694.959,0.123114
46.66,25960.3,7080.52,23.9962,0.489593,1.25334e+07,3.89069e+06,11904,1.64122e+07,696.291,0.123032
46.68,25893.7,7046.13,23.8797,0.492063,1.24067e+07,3.86471e+06,11995.5,1.62594e+07,697.612,0.122951
46.7,25827.1,7010.22,23.758,0.494718,1.22723e+07,3.83593e+06,12086.8,1.60961e+07,698.92,0.12287
46.72,25760.5,6975.55,23.6405,0.497293,1.21449e+07,3.80921e+06,12177.7,1.59419e+07,700.216,0.122791
46.74,25694,6939.65,23.5188,0.499987,1.20115e+07,3.78021e+06,12268.3,1.57794e+07,701.5,0.122712
46.76,25627.5,6904.73,23.4005,0.502647,1.18837e+07,3.75284e+06,12358.5,1.56242e+07,702.773,0.122634
46.78,25561,6868.91,23.2791,0.505392,1.17517e+07,3.72377e+06,12448.4,1.5463e+07,704.033,0.122556
46.8,25494.4,6833.83,23.1602,0.508125,1.1624e+07,3.69588e+06,12537.9,1.53073e+07,705.28,0.12248
46.82,25428,6798.13,23.0392,0.510926,1.14936e+07,3.66681e+06,12627,1.51477e+07,706.516,0.122404
46.84,25361.5,6762.96,22.92,0.513724,1.13664e+07,3.63856e+06,12715.8,1.49922e+07,707.74,0.122329
46.86,25295,6727.4,22.7995,0.516583,1.12377e+07,3.60953e+06,12804.1,1.48344e+07,708.951,0.122255
46.88,25228.6,6692.21,22.6802,0.519443,1.11114e+07,3.58106e+06,12892,1.46796e+07,710.151,0.122182
46.9,25162.1,6656.81,22.5603,0.52236,1.09845e+07,3.55211e+06,12979.5,1.45237e+07,711.339,0.122109
46.92,25095.7,6621.66,22.4411,0.52528,1.08594e+07,3.52351e+06,13066.5,1.43699e+07,712.514,0.122038
46.94,25029.3,6586.44,22.3218,0.528253,1.07345e+07,3.49468e+06,13153.1,1.4216e+07,713.678,0.121967
46.96,24962.9,6551.38,22.2029,0.531234,1.06108e+07,3.46604e+06,13239.3,1.40636e+07,714.83,0.121896
46.98,24896.6,6516.34,22.0842,0.534262,1.04878e+07,3.43735e+06,13324.9,1.39118e+07,715.97,0.121827
47,24830.2,6481.4,21.9658,0.537304,1.03657e+07,3.40875e+06,13410.2,1.37611e+07,717.099,0.121758
47.02,24763.9,6446.55,21.8477,0.540387,1.02446e+07,3.38021e+06,13494.9,1.36113e+07,718.215,0.12169
47.04,24697.6,6411.77,21.7298,0.54349,1.01244e+07,3.35171e+06,13579.2,1.34625e+07,719.321,0.121623
47.06,24631.3,6377.11,21.6124,0.546629,1.00052e+07,3.32333e+06,13662.9,1.33149e+07,720.414,0.121556
47.08,24565,6342.52,21.4951,0.549792,9.88689e+06,3.29498e+06,13746.2,1.31681e+07,721.496,0.121491
47.1,24498.7,6308.06,21.3783,0.552988,9.76965e+06,3.26677e+06,13829,1.30226e+07,722.567,0.121426
47.12,24432.4,6273.67,21.2618,0.556213,9.6533e+06,3.23861e+06,13911.3,1.2878e+07,723.626,0.121361
47.14,24366.2,6239.41,21.1456,0.559467,9.53801e+06,3.21057e+06,13993,1.27346e+07,724.674,0.121298
47.16,24300,6205.23,21.0298,0.562752,9.42366e+06,3.18262e+06,14074.3,1.25922e+07,725.711,0.121235
47.18,24233.8,6171.17,20.9144,0.566066,9.31034e+06,3.15478e+06,14155,1.2451e+07,726.737,0.121173
47.2,24167.6,6137.22,20.7993,0.569412,9.198e+06,3.12704e+06,14235.2,1.23108e+07,727.752,0.121111
47.22,24101.4,6103.38,20.6846,0.572788,9.08667e+06,3.09942e+06,14314.9,1.21718e+07,728.756,0.12105
47.24,24035.3,6069.65,20.5703,0.576196,8.97634e+06,3.07191e+06,14394,1.20339e+07,729.749,0.12099
47.26,23969.2,6036.03,20.4564,0.579636,8.86701e+06,3.04452e+06,14472.6,1.18971e+07,730.731,0.120931
47.28,23903.1,6002.52,20.3428,0.583107,8.75869e+06,3.01725e+06,14550.7,1.17614e+07,731.702,0.120872
47.3,23837,5969.13,20.2297,0.58661,8.65136e+06,2.9901e+06,14628.2,1.16268e+07,732.663,0.120814
47.32,23770.9,5935.85,20.1169,0.590146,8.54504e+06,2.96308e+06,14705.2,1.14934e+07,733.613,0.120757
47.34,23704.8,5902.7,20.0045,0.593715,8.43972e+06,2.93618e+06,14781.6,1.13611e+07,734.552,0.1207
47.36,23638.8,5869.65,19.8925,0.597317,8.3354e+06,2.90941e+06,14857.5,1.123e+07,735.481,0.120644
47.38,23572.8,5836.73,19.781,0.600952,8.23207e+06,2.88278e+06,14932.8,1.10999e+07,736.4,0.120588
47.4,23506.8,5803.93,19.6698,0.604622,8.12975e+06,2.85627e+06,15007.6,1.0971e+07,737.309,0.120534
47.42,23440.8,5771.25,19.559,0.608326,8.02841e+06,2.82991e+06,15081.7,1.08432e+07,738.207,0.12048
47.44,23374.9,5738.69,19.4487,0.612065,7.92807e+06,2.80368e+06,15155.4,1.07166e+07,739.095,0.120426
47.46,23308.9,5706.25,19.3388,0.615838,7.82872e+06,2.77759e+06,15228.5,1.05911e+07,739.973,0.120373
47.48,23243,5673.93,19.2292,0.619647,7.73036e+06,2.75164e+06,15301,1.04667e+07,740.842,0.120321
47.5,23177.1,5641.74,19.1201,0.623492,7.63298e+06,2.72584e+06,15372.9,1.03434e+07,741.7,0.120269
47.52,23111.3,5609.67,19.0115,0.627374,7.53659e+06,2.70018e+06,15444.3,1.02213e+07,742.548,0.120218
47.54,23045.4,5577.73,18.9032,0.631292,7.44118e+06,2.67467e+06,15515.1,1.01003e+07,743.387,0.120168
47.56,22979.6,5545.92,18.7954,0.635247,7.34674e+06,2.6493e+06,15585.3,9.98046e+06,744.216,0.120118
47.58,22913.8,5514.23,18.688,0.63924,7.25328e+06,2.62409e+06,15654.9,9.86171e+06,745.036,0.120069
47.6,22848,5482.67,18.581,0.64327,7.16078e+06,2.59903e+06,15724,9.74409e+06,745.846,0.12002
47.62,22782.3,5451.24,18.4745,0.647339,7.06926e+06,2.57412e+06,15792.5,9.62759e+06,746.647,0.119972
47.64,22716.5,5419.94,18.3684,0.651447,6.9787e+06,2.54937e+06,15860.5,9.51221e+06,747.439,0.119925
47.66,22650.8,5388.77,18.2628,0.655594,6.8891e+06,2.52477e+06,15927.8,9.39794e+06,748.221,0.119878
47.68,22585.1,5357.73,18.1576,0.659781,6.80046e+06,2.50033e+06,15994.6,9.2848e+06,748.994,0.119831
47.7,22519.5,5326.82,18.0529,0.664009,6.71277e+06,2.47605e+06,16060.8,9.17276e+06,749.758,0.119786
47.72,22453.8,5296.05,17.9486,0.668277,6.62603e+06,2.45194e+06,16126.5,9.06184e+06,750.513,0.11974
47.74,22388.2,5265.41,17.8447,0.672586,6.54024e+06,2.42798e+06,16191.5,8.95203e+06,751.259,0.119696
47.76,22322.6,5234.9,17.7413,0.676937,6.45539e+06,2.40419e+06,16256,8.84332e+06,751.997,0.119652
47.78,22257,5204.53,17.6384,0.68133,6.37147e+06,2.38056e+06,16319.9,8.73571e+06,752.726,0.119608
47.8,22191.5,5174.3,17.536,0.685765,6.28849e+06,2.35709e+06,16383.3,8.62921e+06,753.446,0.119565
47.82,22126,5144.2,17.4339,0.690244,6.20644e+06,2.3338e+06,16446.1,8.5238e+06,754.157,0.119522
47.84,22060.5,5114.24,17.3324,0.694767,6.12532e+06,2.31067e+06,16508.3,8.41948e+06,754.86,0.11948
47.86,21995,5084.42,17.2313,0.699334,6.04511e+06,2.28771e+06,16569.9,8.31626e+06,755.555,0.119439
47.88,21929.6,5054.74,17.1307,0.703946,5.96583e+06,2.26492e+06,16631,8.21412e+06,756.241,0.119398
47.9,21864.2,5025.19,17.0306,0.708604,5.88745e+06,2.24231e+06,16691.5,8.11306e+06,756.919,0.119357
47.92,21798.8,4995.79,16.931,0.713307,5.80998e+06,2.21986e+06,16751.4,8.01309e+06,757.589,0.119317
47.94,21733.4,4966.53,16.8318,0.718057,5.73341e+06,2.19759e+06,16810.8,7.91419e+06,758.251,0.119278
47.96,21668.1,4937.41,16.7331,0.722854,5.65774e+06,2.17549e+06,16869.6,7.81636e+06,758.905,0.119239
47.98,21602.8,4908.43,16.6349,0.727699,5.58296e+06,2.15357e+06,16927.9,7.7196e+06,759.55,0.1192
48,21537.5,4879.6,16.5372,0.732592,5.50907e+06,2.13182e+06,16985.6,7.62391e+06,760.189,0.119162
48.02,21472.3,4850.91,16.44,0.737534,5.43607e+06,2.11025e+06,17042.8,7.52927e+06,760.819,0.119125
48.04,21407,4822.36,16.3432,0.742526,5.36394e+06,2.08885e+06,17099.4,7.43569e+06,761.442,0.119088
48.06,21341.9,4793.96,16.247,0.747568,5.29268e+06,2.06764e+06,17155.4,7.34317e+06,762.057,0.119051
48.08,21276.7,4765.71,16.1512,0.752661,5.2223e+06,2.0466e+06,17210.9,7.25169e+06,762.664,0.119015
48.1,21211.6,4737.6,16.056,0.757806,5.15277e+06,2.02575e+06,17265.9,7.16125e+06,763.265,0.118979
48.12,21146.4,4709.65,15.9612,0.763003,5.08411e+06,2.00507e+06,17320.3,7.07186e+06,763.858,0.118944
48.14,21081.4,4681.84,15.867,0.768253,5.01629e+06,1.98458e+06,17374.2,6.98349e+06,764.443,0.118909
48.16,21016.3,4654.18,15.7732,0.773557,4.94933e+06,1.96426e+06,17427.5,6.89616e+06,765.022,0.118875
48.18,20951.3,4626.67,15.68,0.778916,4.8832e+06,1.94413e+06,17480.3,6.80986e+06,765.593,0.118841
48.2,20886.3,4599.31,15.5873,0.784329,4.81792e+06,1.92418e+06,17532.6,6.72457e+06,766.157,0.118807
48.22,20821.4,4572.11,15.4951,0.789799,4.75346e+06,1.90442e+06,17584.3,6.6403e+06,766.715,0.118774
48.24,20756.5,4545.05,15.4034,0.795325,4.68984e+06,1.88484e+06,17635.6,6.55704e+06,767.265,0.118741
48.26,20691.6,4518.15,15.3122,0.800909,4.62703e+06,1.86544e+06,17686.3,6.47479e+06,767.809,0.118709
48.28,20626.7,4491.41,15.2216,0.806552,4.56504e+06,1.84623e+06,17736.5,6.39354e+06,768.346,0.118677
48.3,20561.9,4464.82,15.1315,0.812253,4.50387e+06,1.82721e+06,17786.1,6.31329e+06,768.876,0.118646
48.32,20497.1,4438.38,15.0419,0.818015,4.44349e+06,1.80837e+06,17835.3,6.23403e+06,769.4,0.118615
48.34,20432.4,4412.11,14.9528,0.823838,4.38392e+06,1.78972e+06,17884,6.15576e+06,769.918,0.118584
48.36,20367.6,4385.99,14.8643,0.829723,4.32515e+06,1.77125e+06,17932.1,6.07847e+06,770.429,0.118554
48.38,20302.9,4360.03,14.7763,0.83567,4.26716e+06,1.75298e+06,17979.8,6.00216e+06,770.933,0.118524
48.4,20238.3,4334.23,14.6889,0.841681,4.20996e+06,1.73489e+06,18026.9,5.92683e+06,771.432,0.118494
48.42,20173.7,4308.59,14.602,0.847757,4.15354e+06,1.71699e+06,18073.6,5.85246e+06,771.924,0.118465
48.44,20109.1,4283.11,14.5157,0.853898,4.0979e+06,1.69928e+06,18119.8,5.77906e+06,772.41,0.118436
48.46,20044.5,4257.79,14.4299,0.860106,4.04302e+06,1.68176e+06,18165.5,5.70662e+06,772.891,0.118408
48.48,19980,4232.64,14.3446,0.866381,3.98891e+06,1.66443e+06,18210.7,5.63513e+06,773.365,0.11838
48.5,19915.6,4207.65,14.2599,0.872726,3.93556e+06,1.64729e+06,18255.4,5.5646e+06,773.833,0.118352
48.52,19851.1,4182.83,14.1758,0.879139,3.88296e+06,1.63034e+06,18299.7,5.49501e+06,774.296,0.118325
48.54,19786.7,4158.17,14.0922,0.885624,3.83112e+06,1.61358e+06,18343.5,5.42636e+06,774.753,0.118298
48.56,19722.4,4133.68,14.0093,0.892181,3.78001e+06,1.59702e+06,18386.9,5.35865e+06,775.205,0.118271
48.58,19658,4109.37,13.9268,0.898811,3.72965e+06,1.58065e+06,18429.8,5.29187e+06,775.65,0.118245
48.6,19593.7,4085.22,13.845,0.905514,3.68002e+06,1.56447e+06,18472.2,5.22602e+06,776.091,0.118219
48.62,19529.5,4061.24,13.7637,0.912294,3.63113e+06,1.54848e+06,18514.2,5.1611e+06,776.526,0.118193
48.64,19465.3,4037.44,13.6831,0.91915,3.58296e+06,1.53269e+06,18555.7,5.09709e+06,776.955,0.118167
48.66,19401.1,4013.81,13.603,0.926084,3.5355e+06,1.51709e+06,18596.8,5.034e+06,777.38,0.118142
48.68,19337,3990.35,13.5235,0.933097,3.48877e+06,1.50169e+06,18637.5,4.97183e+06,777.799,0.118118
48.7,19272.9,3967.07,13.4446,0.940191,3.44275e+06,1.48649e+06,18677.7,4.91056e+06,778.213,0.118093
48.72,19208.9,3943.98,13.3663,0.947366,3.39743e+06,1.47148e+06,18717.5,4.8502e+06,778.622,0.118069
48.74,19144.9,3921.06,13.2887,0.954625,3.35282e+06,1.45667e+06,18756.9,4.79074e+06,779.026,0.118045
48.76,19080.9,3898.32,13.2116,0.961969,3.30891e+06,1.44206e+06,18795.9,4.73217e+06,779.425,0.118022
48.78,19017,3875.76,13.1352,0.969398,3.2657e+06,1.42764e+06,18834.4,4.6745e+06,779.82,0.117998
48.8,18953.1,3853.39,13.0593,0.976916,3.22317e+06,1.41343e+06,18872.6,4.61773e+06,780.21,0.117975
48.82,18889.3,3831.21,12.9842,0.984522,3.18133e+06,1.39941e+06,18910.3,4.56184e+06,780.595,0.117953
48.84,18825.5,3809.21,12.9096,0.992219,3.14018e+06,1.3856e+06,18947.7,4.50683e+06,780.975,0.11793
48.86,18761.7,3787.41,12.8357,1.00001,3.09971e+06,1.37199e+06,18984.7,4.45272e+06,781.351,0.117908
48.88,18698,3765.8,12.7625,1.00789,3.05991e+06,1.35858e+06,19021.2,4.39948e+06,781.722,0.117886
48.9,18634.4,3744.38,12.6899,1.01587,3.02079e+06,1.34538e+06,19057.4,4.34712e+06,782.089,0.117864
48.92,18570.8,3723.16,12.618,1.02395,2.98234e+06,1.33239e+06,19093.3,4.29563e+06,782.452,0.117843
48.94,18507.2,3702.14,12.5467,1.03213,2.94456e+06,1.3196e+06,19128.7,4.24502e+06,782.811,0.117822
48.96,18443.7,3681.31,12.4762,1.0404,2.90744e+06,1.30701e+06,19163.8,4.19529e+06,783.165,0.117801
48.98,18380.3,3660.7,12.4063,1.04878,2.87098e+06,1.29464e+06,19198.5,4.14643e+06,783.515,0.11778
49,18316.8,3640.29,12.3371,1.05727,2.83519e+06,1.28248e+06,19232.9,4.09844e+06,783.862,0.11776
49.02,18253.5,3620.08,12.2686,1.06586,2.80005e+06,1.27054e+06,19266.9,4.05132e+06,784.204,0.11774
49.04,18190.2,3600.09,12.2009,1.07456,2.76557e+06,1.2588e+06,19300.6,4.00507e+06,784.543,0.11772
49.06,18126.9,3580.32,12.1339,1.08338,2.73174e+06,1.24729e+06,19333.9,3.95969e+06,784.877,0.1177
49.08,18063.7,3560.76,12.0676,1.0923,2.69856e+06,1.23599e+06,19367,3.91519e+06,785.208,0.117681
49.1,18000.5,3541.42,12.0021,1.10135,2.66604e+06,1.22491e+06,19399.6,3.87155e+06,785.535,0.117662
49.12,17937.4,3522.31,11.9373,1.11051,2.63417e+06,0,19432,2.61474e+06,785.756,0.117649
49.14,17874.3,3503.43,11.8733,1.11979,2.60295e+06,0,19453.8,2.5835e+06,785.974,0.117636
49.16,17811.3,3484.78,11.8101,1.12919,2.57238e+06,0,19475.4,2.55291e+06,786.189,0.117623
49.18,17748.4,3466.36,11.7477,1.13872,2.54246e+06,0,19496.8,2.52297e+06,786.402,0.117611
49.2,17685.5,3448.19,11.6861,1.14837,2.5132e+06,0,19517.9,2.49368e+06,786.612,0.117598
49.22,17622.7,3430.26,11.6253,1.15816,2.48458e+06,0,19538.8,2.46504e+06,786.82,0.117586
49.24,17559.9,3412.57,11.5654,1.16808,2.45662e+06,0,19559.4,2.43706e+06,787.026,0.117574
49.26,17497.1,3395.15,11.5063,1.17814,2.42932e+06,0,19579.9,2.40974e+06,787.229,0.117562
49.28,17434.5,3377.98,11.4481,1.18834,2.40267e+06,0,19600.1,2.38307e+06,787.43,0.11755
49.3,17371.9,3361.08,11.3909,1.19868,2.37668e+06,0,19620.1,2.35706e+06,787.629,0.117538
49.32,17309.3,3344.44,11.3345,1.20916,2.35136e+06,0,19640,2.33172e+06,787.825,0.117527
49.34,17246.8,3328.09,11.2791,1.21979,2.3267e+06,0,19659.6,2.30704e+06,788.02,0.117515
49.36,17184.4,3312.02,11.2246,1.23058,2.30272e+06,0,19679,2.28304e+06,788.213,0.117504
49.38,17122,3296.23,11.1711,1.24152,2.27941e+06,0,19698.2,2.25971e+06,788.403,0.117493
49.4,17059.7,3280.75,11.1186,1.25262,2.25679e+06,0,19717.3,2.23707e+06,788.592,0.117482
49.42,16997.5,3265.57,11.0672,1.26388,2.23486e+06,0,19736.2,2.21513e+06,788.779,0.117471
49.44,16935.3,3250.7,11.0168,1.27531,2.21363e+06,0,19754.9,2.19387e+06,788.964,0.11746
49.46,16873.2,3236.15,10.9675,1.28691,2.1931e+06,0,19773.4,2.17333e+06,789.147,0.117449
49.48,16811.1,3221.93,10.9193,1.29868,2.1733e+06,0,19791.8,2.1535e+06,789.329,0.117439
49.5,16749.1,3208.05,10.8722,1.31064,2.15422e+06,0,19810,2.13441e+06,789.509,0.117428
49.52,16687.2,3194.52,10.8264,1.32277,2.13588e+06,0,19828.1,2.11605e+06,789.687,0.117418
49.54,16625.4,3181.35,10.7818,1.3351,2.11829e+06,0,19846.1,2.09844e+06,789.864,0.117407
49.56,16563.6,3168.56,10.7384,1.34761,2.10147e+06,0,19863.9,2.0816e+06,790.04,0.117397
49.58,16501.9,3156.15,10.6963,1.36032,2.08543e+06,0,19881.5,2.06555e+06,790.214,0.117387
49.6,16440.2,3144.13,10.6556,1.37324,2.07019e+06,0,19899.1,2.05029e+06,790.387,0.117376
49.62,16378.7,3132.53,10.6163,1.38636,2.05578e+06,0,19916.5,2.03586e+06,790.558,0.117366
49.64,16317.2,3121.35,10.5784,1.39969,2.0422e+06,0,19933.8,2.02227e+06,790.729,0.117356
49.66,16255.8,3110.61,10.542,1.41325,2.0295e+06,0,19951,2.00955e+06,790.898,0.117346
49.68,16194.4,3100.34,10.5072,1.42702,2.01768e+06,0,19968.1,1.99771e+06,791.067,0.117337
49.7,16133.1,3091.15,10.4761,1.44106,2.00798e+06,0,19985.1,1.988e+06,791.235,0.117327
49.72,16071.9,3082.45,10.4466,1.45533,1.99923e+06,0,20002.1,1.97922e+06,791.401,0.117317
49.74,16010.8,3074.27,10.4189,1.46985,1.99146e+06,0,20019,1.97144e+06,791.568,0.117307
49.76,15949.7,3066.63,10.393,1.48462,1.98471e+06,0,20035.8,1.96467e+06,791.733,0.117297
49.78,15888.7,3059.56,10.369,1.49964,1.97903e+06,0,20052.6,1.95898e+06,791.899,0.117288
49.8,15827.8,3053.07,10.347,1.51493,1.97447e+06,0,20069.3,1.9544e+06,792.064,0.117278
49.82,15766.9,3047.2,10.3271,1.53049,1.97108e+06,0,20086,1.95099e+06,792.228,0.117268
49.84,15706.1,3041.97,10.3094,1.54632,1.96893e+06,0,20102.7,1.94882e+06,792.393,0.117259
49.86,15645.4,3037.43,10.294,1.56245,1.96807e+06,0,20119.4,1.94795e+06,792.557,0.117249
49.88,15584.8,3033.61,10.2811,1.57887,1.96859e+06,0,20136.1,1.94846e+06,792.721,0.11724
49.9,15524.2,3030.54,10.2707,1.59559,1.97057e+06,0,20152.9,1.95042e+06,792.886,0.11723
49.92,15463.8,3028.28,10.263,1.61263,1.97409e+06,0,20169.6,1.95392e+06,793.051,0.11722
49.94,15403.4,3026.85,10.2582,1.62999,1.97926e+06,0,20186.4,1.95908e+06,793.216,0.117211
49.96,15343.1,3026.33,10.2564,1.64768,1.9862e+06,0,20203.2,1.96599e+06,793.382,0.117201
49.98,15282.8,3026.75,10.2578,1.66572,1.99502e+06,0,20220.1,1.9748e+06,793.549,0.117191
50,15222.7,3028.18,10.2626,1.68411,2.00587e+06,0,20237.1,1.98563e+06,793.717,0.117181
50.02,15162.7,3030.68,10.2711,1.70286,2.01891e+06,0,20254.2,1.99866e+06,793.885,0.117171
50.04,15102.7,3034.32,10.2835,1.72199,2.03432e+06,0,20271.5,2.01405e+06,794.055,0.117161
50.06,15042.9,3038.59,10.2979,1.74153,2.05108e+06,0,20288.9,2.03079e+06,794.227,0.117151
50.08,14983.1,3044.16,10.3168,1.76147,2.07062e+06,0,20306.4,2.05031e+06,794.4,0.117141
50.1,14923.5,3051.14,10.3405,1.78183,2.09319e+06,0,20324.1,2.07286e+06,794.575,0.117131
50.12,14864,3059.62,10.3692,1.80261,2.11907e+06,0,20342,2.09873e+06,794.753,0.117121
50.14,14804.6,3069.71,10.4034,1.82384,2.1486e+06,0,20360.2,2.12824e+06,794.933,0.11711
50.16,14745.3,3081.55,10.4435,1.84551,2.18216e+06,0,20378.7,2.16178e+06,795.115,0.117099
50.18,14686.2,3095.27,10.49,1.86766,2.22019e+06,0,20397.4,2.19979e+06,795.302,0.117088
50.2,14627.2,3111.04,10.5435,1.89029,2.26317e+06,0,20416.5,2.24276e+06,795.491,0.117077
50.22,14568.3,3129.02,10.6044,1.91343,2.31171e+06,0,20436,2.29127e+06,795.685,0.117066
50.24,14509.5,3149.42,10.6736,1.93708,2.36648e+06,0,20455.9,2.34602e+06,795.884,0.117054
50.26,14450.9,3172.47,10.7516,1.96127,2.42827e+06,0,20476.4,2.40779e+06,796.088,0.117042
50.28,14392.4,3198.4,10.8395,1.98601,2.49803e+06,0,20497.4,2.47753e+06,796.298,0.11703
50.3,14334.1,3227.51,10.9382,2.01132,2.57686e+06,0,20519,2.55634e+06,796.514,0.117017
50.32,14275.9,3260.12,11.0487,2.03723,2.66609e+06,0,20541.3,2.64555e+06,796.738,0.117004
50.34,14217.8,3296.61,11.1724,2.06375,2.7673e+06,0,20564.5,2.74674e+06,796.971,0.116991
50.36,14159.9,3337.4,11.3106,2.0909,2.8824e+06,0,20588.5,2.86181e+06,797.214,0.116976
50.38,14102.2,3382.99,11.4651,2.11871,3.01371e+06,0,20613.6,2.9931e+06,797.468,0.116962
50.4,14044.7,3433.94,11.6378,2.14719,3.16407e+06,0,20639.9,3.14343e+06,797.735,0.116946
50.42,13987.3,3490.94,11.831,2.17638,3.33699e+06,0,20667.6,3.31632e+06,798.017,0.11693
